[Connect DataFile][1.1]
Date:,19/09/2024
Time:,18:01:15,975
Unit:,°C
Resolution:,0,0124812
Values:,5
Time,Hot Spot,ROI,Thermal_Corona,Painted Region,Chip Edge Temperature,
00:00:02,920,26,80,26,91,26,83,26,83,26,58,
00:00:02,933,26,61,26,86,26,94,26,83,26,77,
00:00:02,945,26,66,26,83,26,89,26,83,26,64,
00:00:02,958,26,75,26,86,26,86,26,77,26,69,
00:00:02,970,26,64,26,97,26,91,26,77,26,61,
00:00:02,983,26,66,26,86,26,91,26,83,26,61,
00:00:02,995,26,72,26,86,26,89,26,89,26,64,
00:00:03,007,26,58,26,83,26,94,26,89,26,66,
00:00:03,020,26,72,26,91,26,91,26,89,26,72,
00:00:03,032,26,66,26,86,26,94,26,94,26,69,
00:00:03,045,26,75,26,91,26,91,26,91,26,66,
00:00:03,057,26,72,26,89,26,91,26,91,26,58,
00:00:03,070,26,69,26,86,26,86,26,86,26,61,
00:00:03,082,26,77,26,89,26,97,26,89,26,66,
00:00:03,095,26,77,26,89,26,97,26,89,26,66,
00:00:03,107,26,58,26,89,26,91,26,91,26,66,
00:00:03,120,26,55,26,83,26,97,26,89,26,66,
00:00:03,132,26,55,26,83,26,97,26,89,26,66,
00:00:03,145,26,75,26,89,26,89,26,83,26,69,
00:00:03,157,26,53,26,83,26,91,26,91,26,69,
00:00:03,170,26,75,26,89,27,02,27,02,26,66,
00:00:03,182,26,61,27,00,26,94,26,94,26,75,
00:00:03,195,26,75,26,91,26,94,26,89,26,61,
00:00:03,207,26,55,26,83,26,91,26,89,26,72,
00:00:03,220,26,72,26,83,26,97,26,97,26,64,
00:00:03,232,26,64,26,91,26,89,26,94,26,69,
00:00:03,245,26,64,26,89,26,97,26,91,26,64,
00:00:03,257,26,61,26,97,26,97,26,94,26,64,
00:00:03,270,26,69,26,86,26,94,26,94,26,66,
00:00:03,282,26,58,26,83,26,89,26,83,26,66,
00:00:03,295,26,69,26,89,26,97,26,91,26,64,
00:00:03,307,26,83,26,89,26,83,26,86,26,61,
00:00:03,319,26,86,26,86,27,00,26,91,26,64,
00:00:03,332,26,58,26,80,26,91,26,86,26,69,
00:00:03,344,26,77,26,86,26,86,26,83,26,66,
00:00:03,357,26,64,26,91,26,86,26,89,26,66,
00:00:03,369,26,66,26,89,26,91,26,91,26,61,
00:00:03,382,26,64,26,86,26,91,26,86,26,66,
00:00:03,394,26,66,26,89,26,91,26,89,26,64,
00:00:03,407,26,66,26,86,26,91,26,89,26,61,
00:00:03,419,26,64,26,94,26,91,26,89,26,61,
00:00:03,432,26,72,26,86,26,89,26,83,26,61,
00:00:03,444,26,66,26,89,26,97,26,83,26,66,
00:00:03,457,26,72,26,83,27,00,26,89,26,66,
00:00:03,469,26,58,26,83,26,97,26,86,26,61,
00:00:03,482,26,66,26,83,26,94,26,94,26,69,
00:00:03,494,26,66,26,97,26,97,26,97,26,69,
00:00:03,507,26,80,26,89,27,00,27,00,26,66,
00:00:03,519,26,75,26,86,26,91,26,86,26,66,
00:00:03,532,26,69,26,89,26,91,26,91,26,69,
00:00:03,544,26,72,26,89,27,00,26,91,26,66,
00:00:03,557,26,58,26,91,26,91,26,91,26,64,
00:00:03,569,26,64,26,83,26,91,26,86,26,66,
00:00:03,582,26,58,26,91,26,91,26,91,26,69,
00:00:03,594,26,80,26,91,27,00,26,94,26,66,
00:00:03,607,26,72,26,94,27,00,26,97,26,72,
00:00:03,619,26,69,26,86,26,91,26,89,26,64,
00:00:03,632,26,61,26,83,26,97,26,89,26,69,
00:00:03,644,26,64,27,00,27,00,27,00,26,77,
00:00:03,656,26,64,26,91,27,11,26,94,26,66,
00:00:03,669,26,61,26,83,26,91,26,89,26,64,
00:00:03,681,26,72,26,89,26,89,26,89,26,69,
00:00:03,694,26,66,26,97,26,91,26,83,26,77,
00:00:03,706,26,80,26,89,26,91,26,91,26,66,
00:00:03,719,26,80,26,91,26,91,26,83,26,66,
00:00:03,731,26,66,26,89,27,02,26,86,26,66,
00:00:03,744,26,72,26,91,26,97,26,97,26,66,
00:00:03,756,26,58,26,89,26,89,26,89,26,61,
00:00:03,769,26,75,26,89,27,08,27,02,26,66,
00:00:03,781,26,58,26,89,26,97,26,94,26,66,
00:00:03,794,26,72,26,83,27,00,26,94,26,69,
00:00:03,806,26,58,26,83,26,94,26,89,26,66,
00:00:03,819,26,66,26,91,26,94,27,02,26,64,
00:00:03,831,26,66,26,86,27,00,26,97,26,66,
00:00:03,844,26,69,26,83,26,89,26,86,26,72,
00:00:03,856,26,55,26,97,26,91,26,83,26,61,
00:00:03,869,26,77,26,83,26,91,26,91,26,69,
00:00:03,881,26,64,26,83,26,91,26,80,26,69,
00:00:03,894,26,58,26,83,26,94,26,89,26,69,
00:00:03,906,26,55,26,83,26,97,26,94,26,64,
00:00:03,919,26,53,26,86,26,94,26,83,26,69,
00:00:03,931,26,64,26,89,26,86,26,80,26,72,
00:00:03,944,26,66,26,86,26,91,26,77,26,69,
00:00:03,956,26,58,26,89,26,89,26,83,26,69,
00:00:03,969,26,50,26,77,26,91,26,89,26,69,
00:00:03,981,26,66,26,89,26,91,26,80,26,75,
00:00:03,993,26,64,26,80,26,97,26,83,26,77,
00:00:04,006,26,58,26,91,26,97,26,80,26,86,
00:00:04,018,26,64,26,91,26,97,26,97,26,77,
00:00:04,031,26,58,26,86,26,89,26,83,26,89,
00:00:04,043,26,64,26,83,26,91,26,91,26,86,
00:00:04,056,26,64,26,83,26,91,26,91,26,86,
00:00:04,068,26,58,26,80,26,91,26,83,26,77,
00:00:04,081,26,64,26,86,26,83,26,80,26,80,
00:00:04,093,26,69,26,89,26,97,26,83,26,91,
00:00:04,106,26,64,26,91,26,89,26,86,26,77,
00:00:04,118,26,66,26,83,26,91,26,83,26,89,
00:00:04,131,26,75,26,91,26,89,26,83,26,89,
00:00:04,143,26,66,26,83,26,91,26,91,26,86,
00:00:04,156,26,66,27,00,26,91,26,89,26,91,
00:00:04,168,26,69,26,80,26,86,26,80,26,80,
00:00:04,181,26,75,26,83,26,91,26,86,26,89,
00:00:04,193,26,66,26,83,26,86,26,77,26,91,
00:00:04,206,26,58,26,86,26,89,26,80,26,97,
00:00:04,218,26,58,26,86,26,89,26,80,26,97,
00:00:04,231,26,66,26,89,26,89,26,86,26,94,
00:00:04,243,26,80,26,89,26,91,26,91,27,00,
00:00:04,256,26,75,26,89,26,91,26,83,26,89,
00:00:04,268,26,75,26,86,27,02,26,91,27,11,
00:00:04,281,26,69,26,89,26,91,26,83,27,02,
00:00:04,293,26,69,26,89,26,91,26,83,27,02,
00:00:04,306,26,69,26,86,26,91,26,89,27,02,
00:00:04,318,26,66,26,83,26,91,26,91,26,91,
00:00:04,330,26,58,26,83,26,97,26,89,26,91,
00:00:04,343,26,64,26,89,27,05,27,05,27,00,
00:00:04,355,26,61,26,83,26,89,26,83,26,94,
00:00:04,368,26,61,26,86,26,94,26,83,26,94,
00:00:04,380,26,53,26,91,26,86,26,86,26,97,
00:00:04,393,26,64,26,91,26,89,26,86,26,94,
00:00:04,405,26,69,26,91,26,89,26,89,26,97,
00:00:04,418,26,55,26,94,27,00,26,97,26,94,
00:00:04,430,26,72,26,83,26,94,26,94,27,02,
00:00:04,443,26,75,26,89,27,02,27,02,27,02,
00:00:04,455,26,75,26,89,27,02,27,02,27,02,
00:00:04,468,26,64,26,80,26,97,26,83,27,05,
00:00:04,480,26,47,26,89,26,94,26,94,26,97,
00:00:04,493,26,64,26,83,26,91,26,83,27,00,
00:00:04,505,26,64,26,83,26,94,26,89,27,00,
00:00:04,518,26,50,26,83,27,00,26,94,26,89,
00:00:04,530,26,50,26,83,27,00,26,94,26,89,
00:00:04,543,26,69,26,83,26,97,26,89,26,94,
00:00:04,555,26,64,26,86,27,00,26,83,27,02,
00:00:04,568,26,58,26,80,26,80,26,77,26,91,
00:00:04,580,26,61,26,89,26,91,26,86,26,86,
00:00:04,593,26,58,26,83,26,89,26,89,27,08,
00:00:04,605,26,50,26,89,26,91,26,80,26,94,
00:00:04,618,26,72,26,80,26,89,26,89,26,94,
00:00:04,630,26,75,26,80,26,89,26,83,26,91,
00:00:04,643,26,58,26,86,26,91,26,91,27,02,
00:00:04,655,26,55,26,89,26,91,26,86,27,00,
00:00:04,667,26,61,26,89,26,97,26,86,26,97,
00:00:04,680,26,80,26,86,26,89,26,89,26,94,
00:00:04,692,26,80,26,86,26,89,26,89,26,94,
00:00:04,705,26,50,26,83,27,00,26,89,26,89,
00:00:04,717,26,69,26,83,27,00,26,83,26,91,
00:00:04,730,26,75,26,89,26,91,26,89,26,94,
00:00:04,742,26,66,26,83,26,89,26,89,26,94,
00:00:04,755,26,69,26,80,26,94,26,77,27,00,
00:00:04,767,26,69,26,80,26,94,26,77,27,00,
00:00:04,780,26,58,26,83,26,91,26,86,26,94,
00:00:04,792,26,69,26,89,27,00,27,00,26,94,
00:00:04,805,26,64,26,91,26,91,26,91,26,89,
00:00:04,817,26,66,26,80,26,91,26,91,27,00,
00:00:04,830,26,61,26,89,26,91,26,91,26,94,
00:00:04,842,26,83,26,83,26,97,26,91,27,02,
00:00:04,855,26,58,26,89,26,89,26,89,27,00,
00:00:04,867,26,64,26,83,26,91,26,89,26,91,
00:00:04,880,26,80,26,89,26,91,26,91,26,94,
00:00:04,892,26,72,26,89,26,97,26,97,26,94,
00:00:04,905,26,66,26,89,27,00,26,89,26,86,
00:00:04,917,26,75,26,89,26,91,26,91,26,91,
00:00:04,930,26,75,26,89,26,91,26,91,26,91,
00:00:04,942,26,66,26,89,26,91,26,86,26,86,
00:00:04,955,26,72,26,89,27,00,26,91,26,91,
00:00:04,967,26,80,26,91,26,94,26,91,26,86,
00:00:04,979,26,77,27,02,27,02,26,94,26,86,
00:00:04,992,26,77,26,91,27,16,26,91,26,86,
00:00:05,004,26,77,26,91,27,16,26,91,26,86,
00:00:05,017,26,89,26,91,27,00,26,97,26,77,
00:00:05,029,26,69,26,91,27,02,26,94,26,75,
00:00:05,042,26,72,27,00,27,00,26,94,26,80,
00:00:05,054,26,64,26,97,26,94,26,91,26,80,
00:00:05,067,26,83,26,97,27,05,27,05,26,77,
00:00:05,079,26,75,26,94,27,02,27,02,26,77,
00:00:05,092,26,69,26,91,27,00,26,86,26,83,
00:00:05,104,26,80,26,86,27,00,26,89,26,72,
00:00:05,117,26,72,26,94,26,91,26,89,26,77,
00:00:05,129,26,66,26,86,26,94,26,89,26,75,
00:00:05,142,26,66,26,89,26,91,26,91,26,69,
00:00:05,154,26,77,26,94,26,91,26,91,26,75,
00:00:05,167,26,77,26,94,26,91,26,91,26,75,
00:00:05,179,26,61,27,00,26,94,26,89,26,72,
00:00:05,192,26,72,26,89,26,97,26,97,26,69,
00:00:05,204,26,75,26,83,26,91,26,91,26,66,
00:00:05,217,26,64,26,89,26,97,26,89,26,72,
00:00:05,229,26,80,26,94,26,97,26,91,26,80,
00:00:05,242,26,80,26,94,26,97,26,91,26,80,
00:00:05,254,26,72,27,00,26,97,26,94,26,69,
00:00:05,267,26,64,26,89,27,00,26,91,26,69,
00:00:05,279,26,69,26,89,27,00,26,91,26,69,
00:00:05,292,26,58,26,89,26,91,26,80,26,69,
00:00:05,304,26,75,26,91,26,94,26,94,26,72,
00:00:05,316,26,86,26,97,26,97,26,89,26,75,
00:00:05,329,26,69,26,91,26,94,26,89,26,69,
00:00:05,341,26,72,26,86,26,89,26,91,26,75,
00:00:05,354,26,80,26,86,26,94,26,91,26,69,
00:00:05,366,26,89,26,91,27,00,26,91,26,75,
00:00:05,379,26,83,26,91,26,94,26,91,26,80,
00:00:05,391,26,80,26,89,27,05,27,05,26,66,
00:00:05,404,26,75,26,97,26,97,26,94,26,69,
00:00:05,416,26,66,26,89,27,05,26,89,26,77,
00:00:05,429,26,91,26,94,27,05,26,91,26,75,
00:00:05,441,26,80,26,86,27,08,26,94,26,75,
00:00:05,454,26,61,26,91,27,00,27,00,26,69,
00:00:05,466,26,66,26,91,26,91,26,86,26,75,
00:00:05,479,26,66,26,91,26,91,26,86,26,75,
00:00:05,491,26,75,26,91,26,97,26,97,26,72,
00:00:05,504,26,72,26,91,26,97,26,89,26,66,
00:00:05,516,26,66,26,89,27,00,26,86,26,69,
00:00:05,529,26,83,26,89,26,89,26,86,26,66,
00:00:05,541,26,64,26,86,27,00,26,91,26,66,
00:00:05,554,26,64,26,86,27,00,26,91,26,66,
00:00:05,566,26,58,26,86,27,00,27,00,26,66,
00:00:05,579,26,66,26,83,26,91,26,89,26,69,
00:00:05,591,26,72,26,86,26,89,26,83,26,64,
00:00:05,604,26,55,27,00,26,89,26,86,26,66,
00:00:05,616,26,72,26,89,26,91,26,80,26,66,
00:00:05,629,26,72,26,94,26,91,26,91,26,75,
00:00:05,641,26,55,26,83,26,89,26,80,26,64,
00:00:05,653,26,72,26,80,26,86,26,86,26,64,
00:00:05,666,26,58,26,83,26,94,26,94,26,69,
00:00:05,678,26,72,26,89,26,89,26,89,26,69,
00:00:05,691,26,75,26,83,26,89,26,80,26,66,
00:00:05,703,26,66,26,89,26,89,26,86,26,69,
00:00:05,716,26,66,26,89,26,89,26,86,26,69,
00:00:05,728,26,77,26,83,26,89,26,89,26,69,
00:00:05,741,26,55,26,89,26,91,26,89,26,66,
00:00:05,753,26,80,26,94,26,91,26,86,26,69,
00:00:05,766,26,64,26,86,26,91,26,89,26,69,
00:00:05,778,26,66,26,86,27,00,27,00,26,69,
00:00:05,791,26,66,26,86,27,00,27,00,26,69,
00:00:05,803,26,69,26,91,26,91,26,91,26,77,
00:00:05,816,26,66,26,89,26,97,26,91,26,66,
00:00:05,828,26,75,26,80,26,89,26,80,26,61,
00:00:05,841,26,55,26,91,26,97,26,83,26,66,
00:00:05,853,26,69,26,86,26,91,26,83,26,66,
00:00:05,866,26,66,26,89,26,97,26,91,26,66,
